"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu00712",132.149407362205,1.54515975448699,0.255357244403713,6.05097285606723,1.43973708082526e-09,5.71095708727354e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_XPB1014_group","0.0e+00","BB","Otu0071","D42_BBvsControl","Lachnospiraceae Lachnospiraceae_XPB1014_group"
"Otu00725",188.453899277847,-0.958586415676022,0.28149320405205,-3.40536255183899,0.000660762665200216,0.00491442232242661,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","5.0e-03","Control","Otu0072","D42_BBvsControl","Ruminococcaceae Ruminococcaceae_UCG-005"
"Otu00816",6.80910340197795,3.73643456006068,1.0146460077219,3.68250062743537,0.000230957299371603,0.00211414758655544,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","2.0e-03","BB","Otu0081","D42_BBvsControl","Acidaminococcaceae Succiniclasticum"
"Otu00845",121.079218292933,-2.37948291571304,0.536370776634553,-4.43626502294375,9.15331474489255e-06,0.000152156606433261,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","0.0e+00","Control","Otu0084","D42_BBvsControl","Lachnospiraceae Lachnospiraceae_AC2044_group"
"Otu00914",103.073740689842,-1.25471560942661,0.475677880127488,-2.63774218193693,0.00834600073712737,0.0342473823351089,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","3.4e-02","Control","Otu0091","D42_BBvsControl","Prevotellaceae Prevotellaceae_UCG-001"
"Otu00993",18.0409450939153,1.31252809525285,0.490201787019007,2.67752613313496,0.00741680664400103,0.031002194498299,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ge","3.1e-02","BB","Otu0099","D42_BBvsControl","Lachnospiraceae Lachnospiraceae_ge"
"Otu01023",132.025328271554,10.1378373165544,0.955580771466675,10.6090846731819,2.70384831833343e-26,6.43515899763357e-24,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia","0.0e+00","BB","Otu0102","D42_BBvsControl","Planococcaceae Kurthia"
"Otu01043",73.2627808084993,-1.22838610142782,0.432191143894565,-2.84222876563036,0.00447993328278143,0.0226856196021698,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","2.3e-02","Control","Otu0104","D42_BBvsControl","Tannerellaceae Parabacteroides"
"Otu01152",84.4610090648431,1.38336203730535,0.25808790346088,5.36004213585717,8.32025435110249e-08,1.98022053556239e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group","0.0e+00","BB","Otu0115","D42_BBvsControl","Family_XIII Family_XIII_AD3011_group"
"Otu01173",14.0808018788177,-0.770500772248641,0.281930905172629,-2.73294185955547,0.00627714117447557,0.0287299922985613,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","uncultured","2.9e-02","Control","Otu0117","D42_BBvsControl","Atopobiaceae uncultured"
"Otu01241",4.37739808823147,4.42680112795157,1.35060780080834,3.27763627997863,0.00104680185546648,0.00692052337780618,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Parvimonas","7.0e-03","BB","Otu0124","D42_BBvsControl","Family_XI Parvimonas"
"Otu01293",86.3786170878689,-1.21825621421694,0.420358589469102,-2.8981356506966,0.00375388189590453,0.0198538642494506,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified","2.0e-02","Control","Otu0129","D42_BBvsControl","Bacteroidales_unclassified Bacteroidales_unclassified"
"Otu01482",14.9613263843289,2.24425295381369,0.826672075030756,2.71480436027816,0.0066314933037662,0.0297791586093652,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","3.0e-02","BB","Otu0148","D42_BBvsControl","Actinomycetaceae Actinomyces"
"Otu01585",28.2375680537982,1.92138996709979,0.499173949495877,3.84913910078887,0.000118533684947467,0.00125678296993277,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","dgA-11_gut_group","1.0e-03","BB","Otu0158","D42_BBvsControl","Rikenellaceae dgA-11_gut_group"
"Otu01612",3.29829118822078,2.59092472001493,0.824401109998266,3.14279625365907,0.00167342276997347,0.0102121697244535,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","1.0e-02","BB","Otu0161","D42_BBvsControl","Family_XIII Family_XIII_ge"
"Otu01631",121.136480624843,-1.15289980112052,0.233465625295432,-4.9381993587348,7.88472163786116e-07,1.44351057677766e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified","0.0e+00","Control","Otu0163","D42_BBvsControl","Ruminococcaceae Ruminococcaceae_unclassified"
"Otu01715",68.4634365387785,-2.01700623014102,0.323083874877978,-6.2429801886671,4.29311296240285e-10,2.55440221262969e-08,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","0.0e+00","Control","Otu0171","D42_BBvsControl","Bacteria_unclassified Bacteria_unclassified"
"Otu0177",12.8077794069818,4.08615431484312,1.32714639127221,3.07890247957207,0.00207764679202897,0.0120604862561682,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","1.2e-02","BB","Otu0177","D42_BBvsControl","Leptotrichiaceae Leptotrichiaceae_unclassified"
"Otu01842",8.37728107997902,3.51770604992977,1.28654319739658,2.73423081094216,0.00625261977320401,0.0287299922985613,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacteriaceae_unclassified","2.9e-02","BB","Otu0184","D42_BBvsControl","Fusobacteriaceae Fusobacteriaceae_unclassified"
"Otu0198",34.047738212771,0.615436019408281,0.218749754984807,2.81342495424063,0.00490168260483954,0.0241346120249889,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_ge","2.4e-02","BB","Otu0198","D42_BBvsControl","Ruminococcaceae Ruminococcaceae_ge"
"Otu02094",7.71765121067942,5.05822052619108,0.866773920447007,5.83568610784055,5.35696637072404e-09,1.82136856604617e-07,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria","0.0e+00","BB","Otu0209","D42_BBvsControl","Micrococcaceae Kocuria"
"Otu0219",6.33411319933143,-1.61322056833042,0.552841855887343,-2.9180507068176,0.00352227066964543,0.0194953585901305,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Mitsuokella","1.9e-02","Control","Otu0219","D42_BBvsControl","Veillonellaceae Mitsuokella"
"Otu02282",1.24400390143191,3.78826206306624,1.27073367935035,2.98116129652199,0.00287157502226225,0.0162722584594861,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","1.6e-02","BB","Otu0228","D42_BBvsControl","Caulobacteraceae Brevundimonas"
"Otu02334",1.6932650812598,4.13773865079378,1.04326961976444,3.96612589152939,7.30502888878215e-05,0.000869298437765076,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","1.0e-03","BB","Otu0233","D42_BBvsControl","Micrococcaceae Micrococcaceae_unclassified"
"Otu02611",29.6572352716641,5.21803292080041,0.822434928436494,6.34461492378522,2.22982479798384e-10,1.76899433973384e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Gallicola","0.0e+00","BB","Otu0261","D42_BBvsControl","Family_XI Gallicola"
"Otu0264",2.29748735443636,1.97936780246266,0.611163883728351,3.23868581760378,0.00120081771478048,0.00752091095046719,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","uncultured","uncultured_ge","8.0e-03","BB","Otu0264","D42_BBvsControl","uncultured uncultured_ge"
"Otu02681",20.6671473317896,2.89907471147201,1.01764248264359,2.84881455021505,0.00438824510259622,0.0226856196021698,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","2.3e-02","BB","Otu0268","D42_BBvsControl","Leptotrichiaceae Leptotrichia"
"Otu02701",17.8072600322564,1.43142580413678,0.435419793726312,3.28746149063798,0.00101095014597006,0.00687446099259641,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6","7.0e-03","BB","Otu0270","D42_BBvsControl","Ruminococcaceae Ruminiclostridium_6"
"Otu02753",24.1734258086016,6.82000655624408,0.838865423164399,8.13003655642094,4.29160990933317e-16,5.10701579210647e-14,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","0.0e+00","BB","Otu0275","D42_BBvsControl","Aerococcaceae Facklamia"
"Otu0295",2.28656843329359,-4.03393046683774,1.49358698664678,-2.70083396742377,0.00691658572209151,0.0304842111455144,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinotignum","3.0e-02","Control","Otu0295","D42_BBvsControl","Actinomycetaceae Actinotignum"
"Otu03023",17.5356395001513,5.30433399758066,0.952273159115247,5.57018114687691,2.54474619302949e-08,7.57061992426272e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","uncultured","0.0e+00","BB","Otu0302","D42_BBvsControl","Carnobacteriaceae uncultured"
"Otu03132",26.4824844781297,1.39836917359864,0.537748281585385,2.60041588506052,0.00931108424581869,0.0375599669577093,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified","3.8e-02","BB","Otu0313","D42_BBvsControl","Clostridiales_unclassified Clostridiales_unclassified"
"Otu0325",3.26802145064547,3.91468147653086,1.08178297205657,3.61873090781664,0.000296051276664525,0.00251643585164846,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","3.0e-03","BB","Otu0325","D42_BBvsControl","Rhodobacteraceae Paracoccus"
"Otu03784",4.21239173317527,4.42300421245644,1.05438155905667,4.19488009294624,2.73015975996821e-05,0.000360987790484685,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Peptoniphilus","0.0e+00","BB","Otu0378","D42_BBvsControl","Family_XI Peptoniphilus"
"Otu03831",8.12940549505431,-2.0719428025373,0.538590049959927,-3.84697564073353,0.000119584853731048,0.00125678296993277,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","1.0e-03","Control","Otu0383","D42_BBvsControl","Lachnospiraceae Cellulosilyticum"
"Otu03842",2.29892137870342,4.67013814474247,1.22125312377079,3.82405420616061,0.000131275033723274,0.00130181075108913,"Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","1.0e-03","BB","Otu0384","D42_BBvsControl","Anaeroplasmataceae Anaeroplasma"
"Otu04094",2.2880099024852,3.99465271850345,1.22217163742271,3.26848749896315,0.00108123953780972,0.0069550002702355,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","7.0e-03","BB","Otu0409","D42_BBvsControl","Xanthomonadaceae Stenotrophomonas"
"Otu04163",1.25823578258293,3.74814108743849,1.33431214951079,2.80904366254381,0.00496889071102713,0.0241346120249889,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudochrobactrum","2.4e-02","BB","Otu0416","D42_BBvsControl","Rhizobiaceae Pseudochrobactrum"
"Otu04823",2.21005675246339,4.59757215604987,1.23152248404992,3.73324256405822,0.000189030389670879,0.00179956930966677,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","2.0e-03","BB","Otu0482","D42_BBvsControl","Moraxellaceae Psychrobacter"
"Otu05494",3.07777213878628,3.58934282468508,0.984779142685406,3.6448201115402,0.00026757889656605,0.00235865842158222,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Ignavigranum","2.0e-03","BB","Otu0549","D42_BBvsControl","Aerococcaceae Ignavigranum"
"Otu05951",3.26698977100316,-3.51445392776499,1.03154291954796,-3.40698759224201,0.000656841129014807,0.00491442232242661,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","5.0e-03","Control","Otu0595","D42_BBvsControl","Alphaproteobacteria_unclassified Alphaproteobacteria_unclassified"
"Otu06431",2.03196651449377,3.25365021651072,1.20888232293417,2.6914532165658,0.00711414754980581,0.0307848566700688,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","3.1e-02","BB","Otu0643","D42_BBvsControl","Flavobacteriaceae Flavobacterium"
"Otu0665",3.47485541376603,3.72452501655583,1.03326958199099,3.60460143361532,0.000312632332543356,0.00256574121190754,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified","3.0e-03","BB","Otu0665","D42_BBvsControl","Betaproteobacteriales_unclassified Betaproteobacteriales_unclassified"
"Otu0671",3.20092162481919,5.12483055137245,0.97931692209404,5.2330664729189,1.66720748413221e-07,3.30662817686222e-06,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","0.0e+00","BB","Otu0671","D42_BBvsControl","Actinomycetaceae Flaviflexus"
"Otu0681",1.98651685368143,-1.9250401171151,0.692980000905119,-2.77791583393569,0.0054708787289113,0.0260413827496178,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225","2.6e-02","Control","Otu0681","D42_BBvsControl","Ruminococcaceae GCA-900066225"
"Otu0690",2.03719665866842,-4.36328614835923,1.02307046636152,-4.26489307611131,1.99997955747383e-05,0.000297496959174231,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Angelakisella","0.0e+00","Control","Otu0690","D42_BBvsControl","Ruminococcaceae Angelakisella"
"Otu06982",1.85012359466716,3.59352823758168,1.03030929090901,3.48781503698876,0.000486984838880534,0.00386341305511891,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","4.0e-03","BB","Otu0698","D42_BBvsControl","Microbacteriaceae Leucobacter"
"Otu07061",3.00585606803316,4.2755699266577,1.04585381091143,4.08811430627354,4.3489386464277e-05,0.000544761788341996,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Helcococcus","1.0e-03","BB","Otu0706","D42_BBvsControl","Family_XI Helcococcus"
"Otu0738",2.72219690496029,-2.12508509354155,0.793783084527164,-2.6771609712588,0.0074248953210212,0.031002194498299,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","3.1e-02","Control","Otu0738","D42_BBvsControl","Lachnospiraceae Oribacterium"
"Otu0818",1.07942281325523,3.60878035367531,1.06510216291672,3.38820113161058,0.000703526538026118,0.00507391866818837,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","5.0e-03","BB","Otu0818","D42_BBvsControl","Dietziaceae Dietzia"
